label	time	memory	pvalue	zcore
other,BE2C.H3K27me3.chm13v2.0	230.69	2110828.0	0.9999999999633035	-6.513554165375459
rna,BE2C.H3K27me3.chm13v2.0	213.69	2111548.0	0.17692699578778537	0.9271397277760849
satellite,BE2C.H3K27me3.chm13v2.0	235.6	2150992.0	1.0	-17.620894649745374
simple,BE2C.H3K27me3.chm13v2.0	398.62	2991188.0	0.03291797057198665	1.8395390406032908
sine,BE2C.H3K27me3.chm13v2.0	662.84	4415460.0	1.0	-8.793346614116679
unknown,BE2C.H3K27me3.chm13v2.0	217.54	2111308.0	0.6320155107834906	-0.3371962308556595
dna,BE2C.H3K36me3.chm13v2.0	351.21	2737580.0	5.6623084818578296e-24	10.029361822287598
line,BE2C.H3K36me3.chm13v2.0	579.79	4092928.0	1.0	-8.586347674171966
low-complexity,BE2C.H3K36me3.chm13v2.0	244.47	2214048.0	0.99999999996196	-6.50815393340883
ltr,BE2C.H3K36me3.chm13v2.0	381.06	2939824.0	1.0	-54.13133565352467
other,BE2C.H3K36me3.chm13v2.0	219.21	2110940.0	2.4754020739389248e-27	10.766574353441381
rna,BE2C.H3K36me3.chm13v2.0	224.49	2111600.0	8.107325171695279e-25	10.21951716127259
satellite,BE2C.H3K36me3.chm13v2.0	224.12	2151064.0	1.0	-20.812116618411835
simple,BE2C.H3K36me3.chm13v2.0	393.58	2991144.0	1.0	-21.349531370711897
sine,BE2C.H3K36me3.chm13v2.0	630.15	4414888.0	0.0	54.90756412726235
unknown,BE2C.H3K36me3.chm13v2.0	216.0	2111056.0	0.9999990946726729	-4.773484528071598
dna,BE2C.H3K4me1.chm13v2.0	342.21	2743024.0	1.3171862893804372e-23	9.945654234283657
line,BE2C.H3K4me1.chm13v2.0	572.98	4100144.0	1.0	-29.304213790489946
low-complexity,BE2C.H3K4me1.chm13v2.0	245.86	2218716.0	0.9999481101802481	-3.8815808452494616
ltr,BE2C.H3K4me1.chm13v2.0	374.39	2944448.0	0.9671209563879604	-1.8400691403124
other,BE2C.H3K4me1.chm13v2.0	227.89	2115120.0	0.9999999999995859	-7.1564049865032615
rna,BE2C.H3K4me1.chm13v2.0	217.71	2115440.0	0.9999969015171825	-4.519555312239653
satellite,BE2C.H3K4me1.chm13v2.0	235.52	2155744.0	1.0	-29.248500495307898
simple,BE2C.H3K4me1.chm13v2.0	395.01	2995400.0	1.0	-23.044920006503467
sine,BE2C.H3K4me1.chm13v2.0	669.0	4422240.0	1.0	-28.970658835261784
unknown,BE2C.H3K4me1.chm13v2.0	220.1	2115548.0	0.7191728350347821	-0.5803860209025121
dna,BE2C.H3K9me3.chm13v2.0	338.34	2732508.0	1.0	-18.666526351863357
line,BE2C.H3K9me3.chm13v2.0	587.78	4084744.0	1.0	-17.356605170155362
low-complexity,BE2C.H3K9me3.chm13v2.0	250.22	2208376.0	1.0	-8.922294373717355
ltr,BE2C.H3K9me3.chm13v2.0	387.0	2934160.0	0.028354678980159354	1.9055442745124915
other,BE2C.H3K9me3.chm13v2.0	220.89	2105220.0	2.2208621007125327e-15	7.841788959077367
rna,BE2C.H3K9me3.chm13v2.0	215.33	2105540.0	0.9966954365684544	-2.715923094042301
satellite,BE2C.H3K9me3.chm13v2.0	222.54	2145520.0	1.200203993445527e-103	21.586598953481506
simple,BE2C.H3K9me3.chm13v2.0	398.4	2985568.0	1.0	-8.482722075173722
sine,BE2C.H3K9me3.chm13v2.0	639.14	4407264.0	1.0	-24.375733459086213
unknown,BE2C.H3K9me3.chm13v2.0	221.12	2105932.0	0.008761415274700436	2.3755497393455376
dna,C4-2B.CTCF.chm13v2.0	338.87	2739796.0	8.300596736388416e-30	11.279326565583917
line,C4-2B.CTCF.chm13v2.0	561.67	4095640.0	1.0	-27.303001038093754
low-complexity,C4-2B.CTCF.chm13v2.0	248.61	2215800.0	8.217503177568984e-59	16.127182069900726
ltr,C4-2B.CTCF.chm13v2.0	393.46	2941196.0	0.9944328395709584	-2.53845472463975
other,C4-2B.CTCF.chm13v2.0	215.97	2112608.0	0.9999998819674419	-5.168432816707467
rna,C4-2B.CTCF.chm13v2.0	223.53	2112852.0	0.00032313691388461053	3.411411897691455
satellite,C4-2B.CTCF.chm13v2.0	226.28	2152388.0	1.0	-20.336675599981884
simple,C4-2B.CTCF.chm13v2.0	401.54	2992336.0	3.1990270722334183e-44	13.899281332636983
sine,C4-2B.CTCF.chm13v2.0	622.16	4417980.0	1.0	-14.118513009980186
unknown,C4-2B.CTCF.chm13v2.0	227.33	2113016.0	0.0009591216261965501	3.1026067904966848
dna,C4-2B.H3K27ac.chm13v2.0	341.84	2737988.0	1.0	-16.18129277449618
line,C4-2B.H3K27ac.chm13v2.0	577.78	4093928.0	1.0	-37.72587517898375
low-complexity,C4-2B.H3K27ac.chm13v2.0	242.34	2214448.0	0.0	38.36061092313413
ltr,C4-2B.H3K27ac.chm13v2.0	390.06	2940544.0	1.0	-17.215677229485816
other,C4-2B.H3K27ac.chm13v2.0	220.16	2111640.0	0.9998402203220271	-3.5989054346854874
rna,C4-2B.H3K27ac.chm13v2.0	216.67	2111812.0	6.029653831566195e-12	6.7794993066344444
satellite,C4-2B.H3K27ac.chm13v2.0	225.32	2151732.0	1.0	-22.39395681019106
simple,C4-2B.H3K27ac.chm13v2.0	404.9	2992000.0	1.4803358700034005e-117	23.019688103271466
sine,C4-2B.H3K27ac.chm13v2.0	624.16	4416392.0	1.118971352698028e-304	37.29168893022007
unknown,C4-2B.H3K27ac.chm13v2.0	221.59	2112024.0	0.9999866062070215	-4.199186300943647
dna,Caco-2.H3K4me1.chm13v2.0	346.47	2747132.0	6.506191986597095e-38	12.81793267106035
line,Caco-2.H3K4me1.chm13v2.0	576.95	4106308.0	1.0	-21.34925650962925
low-complexity,Caco-2.H3K4me1.chm13v2.0	269.7	2223264.0	0.9999999999994686	-7.122142463552956
ltr,Caco-2.H3K4me1.chm13v2.0	402.46	2949044.0	1.9800953015381114e-61	16.495386292005804
other,Caco-2.H3K4me1.chm13v2.0	220.4	2119176.0	0.37141267217413376	0.3281141648455083
rna,Caco-2.H3K4me1.chm13v2.0	216.61	2120080.0	0.2789450630762184	0.5859782572825182
satellite,Caco-2.H3K4me1.chm13v2.0	227.3	2159884.0	1.0	-34.69922268860972
simple,Caco-2.H3K4me1.chm13v2.0	396.36	2999692.0	1.0	-32.95654273838737
sine,Caco-2.H3K4me1.chm13v2.0	628.52	4428376.0	1.2406362997104173e-80	18.980310089863806
unknown,Caco-2.H3K4me1.chm13v2.0	225.42	2119832.0	0.9999999997177601	-6.2000423520996515
dna,Caco-2.H3K9me3.chm13v2.0	339.24	2739720.0	1.0	-42.876043568908216
line,Caco-2.H3K9me3.chm13v2.0	570.82	4095392.0	1.4924568337849864e-24	10.160190920575145
low-complexity,Caco-2.H3K9me3.chm13v2.0	238.18	2215660.0	1.0	-21.533545502575215
ltr,Caco-2.H3K9me3.chm13v2.0	384.11	2941348.0	6.668696736939728e-297	36.8088287018138
other,Caco-2.H3K9me3.chm13v2.0	220.92	2112228.0	3.328546223871516e-147	25.811091985615906
rna,Caco-2.H3K9me3.chm13v2.0	216.89	2112760.0	0.9997493857711957	-3.480099039541781
satellite,Caco-2.H3K9me3.chm13v2.0	223.04	2152532.0	3.1696370535779984e-07	4.980583809679762
simple,Caco-2.H3K9me3.chm13v2.0	405.77	2992600.0	1.0	-41.395121427833736
sine,Caco-2.H3K9me3.chm13v2.0	670.92	4417256.0	1.0	-52.018716393885946
unknown,Caco-2.H3K9me3.chm13v2.0	228.49	2112932.0	0.9951076223587174	-2.5833445417151717
dna,HAP-1.H3K27ac.chm13v2.0	348.47	2737100.0	1.0	-17.296680724368294
line,HAP-1.H3K27ac.chm13v2.0	577.56	4090748.0	1.0	-44.17994233809513
low-complexity,HAP-1.H3K27ac.chm13v2.0	236.76	2212988.0	1.4552140133854395e-188	29.264803302931185
ltr,HAP-1.H3K27ac.chm13v2.0	380.17	2939080.0	1.0	-16.487369883691972
other,HAP-1.H3K27ac.chm13v2.0	214.87	2109988.0	0.5744101547918705	-0.18761343913638714
rna,HAP-1.H3K27ac.chm13v2.0	211.6	2110348.0	4.487760628402897e-14	7.4551653228032295
satellite,HAP-1.H3K27ac.chm13v2.0	225.06	2150324.0	1.0	-18.232620384589218
simple,HAP-1.H3K27ac.chm13v2.0	393.21	2989528.0	3.1526140689965114e-160	26.946288290066377
sine,HAP-1.H3K27ac.chm13v2.0	624.27	4413876.0	1.0	-17.92419090619445
unknown,HAP-1.H3K27ac.chm13v2.0	217.24	2110496.0	0.9999919843168906	-4.3140183074683796
dna,HAP-1.H3K27me3.chm13v2.0	342.07	2741932.0	1.2506432894187972e-56	15.813749035171577
line,HAP-1.H3K27me3.chm13v2.0	573.98	4099496.0	1.0039918154567085e-177	28.400246662123564
low-complexity,HAP-1.H3K27me3.chm13v2.0	241.44	2218552.0	8.455599834168537e-63	16.684785623691436
ltr,HAP-1.H3K27me3.chm13v2.0	376.64	2944308.0	0.9999999997380834	-6.211793236821752
other,HAP-1.H3K27me3.chm13v2.0	221.03	2115120.0	1.0	-9.470698491501668
rna,HAP-1.H3K27me3.chm13v2.0	221.5	2115836.0	0.8713578791479553	-1.1328333541627773
satellite,HAP-1.H3K27me3.chm13v2.0	227.48	2155312.0	1.0	-26.86115373696562
simple,HAP-1.H3K27me3.chm13v2.0	384.96	2995120.0	0.7801702925700312	-0.7727684728719595
sine,HAP-1.H3K27me3.chm13v2.0	619.51	4421524.0	1.0	-17.26716909517677
unknown,HAP-1.H3K27me3.chm13v2.0	219.84	2115432.0	0.606642706669338	-0.27057934115962085
dna,HAP-1.H3K36me3.chm13v2.0	343.12	2738892.0	1.276422581392274e-18	8.72972857974884
line,HAP-1.H3K36me3.chm13v2.0	594.67	4094136.0	1.0	-11.774632616061808
low-complexity,HAP-1.H3K36me3.chm13v2.0	248.92	2214800.0	1.0	-8.328029481688901
ltr,HAP-1.H3K36me3.chm13v2.0	391.68	2940768.0	1.0	-61.223881063422986
other,HAP-1.H3K36me3.chm13v2.0	214.07	2111768.0	3.3776520718882414e-19	8.87885344539523
rna,HAP-1.H3K36me3.chm13v2.0	226.65	2112000.0	1.0496814260871312e-27	10.845304210855732
satellite,HAP-1.H3K36me3.chm13v2.0	236.66	2151880.0	1.0	-20.360687105712795
simple,HAP-1.H3K36me3.chm13v2.0	387.81	2992000.0	1.0	-26.597967846528366
sine,HAP-1.H3K36me3.chm13v2.0	637.55	4416740.0	0.0	55.53027197762938
unknown,HAP-1.H3K36me3.chm13v2.0	232.33	2111952.0	0.9999999616411733	-5.374682714300202
dna,HAP-1.H3K4me1.chm13v2.0	346.44	2748116.0	1.602030732457074e-42	13.616297086508007
line,HAP-1.H3K4me1.chm13v2.0	573.32	4107764.0	1.0	-27.545159937020603
low-complexity,HAP-1.H3K4me1.chm13v2.0	245.49	2224024.0	0.16719095787646143	0.9653252756430687
ltr,HAP-1.H3K4me1.chm13v2.0	393.12	2949964.0	1.0	-11.2898853414286
other,HAP-1.H3K4me1.chm13v2.0	228.41	2119808.0	0.8696658806816084	-1.124813108148051
rna,HAP-1.H3K4me1.chm13v2.0	212.75	2120772.0	0.07024051935300062	1.4740020518814256
satellite,HAP-1.H3K4me1.chm13v2.0	225.48	2161140.0	1.0	-34.98541906323566
simple,HAP-1.H3K4me1.chm13v2.0	410.71	3001056.0	1.0	-21.997118964079558
sine,HAP-1.H3K4me1.chm13v2.0	635.89	4429708.0	1.0	-20.22226963907129
unknown,HAP-1.H3K4me1.chm13v2.0	217.68	2120704.0	0.9999350662764882	-3.8267098378531648
dna,HAP-1.H3K4me3.chm13v2.0	342.06	2734096.0	1.0	-25.464255044135843
line,HAP-1.H3K4me3.chm13v2.0	580.21	4087768.0	1.0	-39.668648715406675
low-complexity,HAP-1.H3K4me3.chm13v2.0	254.36	2210044.0	0.0	73.38572739938778
ltr,HAP-1.H3K4me3.chm13v2.0	387.28	2935996.0	1.0	-40.722534112651864
other,HAP-1.H3K4me3.chm13v2.0	220.88	2106736.0	0.9999894498450985	-4.252917744125253
rna,HAP-1.H3K4me3.chm13v2.0	223.52	2107308.0	1.0941674087395748e-77	18.62057941659121
satellite,HAP-1.H3K4me3.chm13v2.0	238.39	2147060.0	1.0	-11.086767076388469
simple,HAP-1.H3K4me3.chm13v2.0	395.76	2986664.0	0.0	74.8282475777681
sine,HAP-1.H3K4me3.chm13v2.0	681.48	4409224.0	1.0	-8.928031548484158
unknown,HAP-1.H3K4me3.chm13v2.0	237.35	2106736.0	0.9999090474831626	-3.7429049735537165
dna,HAP-1.H3K9me3.chm13v2.0	338.0	2734268.0	1.0	-29.284155468540412
line,HAP-1.H3K9me3.chm13v2.0	590.07	4087916.0	1.0	-18.951871597983562
low-complexity,HAP-1.H3K9me3.chm13v2.0	241.88	2210144.0	1.0	-13.879055669716053
ltr,HAP-1.H3K9me3.chm13v2.0	398.27	2935920.0	1.4087897826627313e-38	12.936047089618734
other,HAP-1.H3K9me3.chm13v2.0	225.64	2106892.0	4.4213407361710364e-23	9.824368133748544
rna,HAP-1.H3K9me3.chm13v2.0	211.15	2107044.0	0.9341659256935153	-1.5075562051776845
satellite,HAP-1.H3K9me3.chm13v2.0	222.88	2147300.0	7.981690428109487e-104	21.605447670146212
simple,HAP-1.H3K9me3.chm13v2.0	385.29	2987364.0	1.0	-24.107352503260078
sine,HAP-1.H3K9me3.chm13v2.0	625.45	4409864.0	1.0	-37.90618888638084
unknown,HAP-1.H3K9me3.chm13v2.0	214.41	2107120.0	0.3354953813062928	0.42478863595393723
dna,HL-60.H3K27ac.chm13v2.0	346.27	2737604.0	0.9999999999720832	-6.5544869607035325
line,HL-60.H3K27ac.chm13v2.0	574.56	4092492.0	1.0	-25.00732324402296
low-complexity,HL-60.H3K27ac.chm13v2.0	243.88	2213540.0	1.6488525996417465e-147	25.83825234575617
ltr,HL-60.H3K27ac.chm13v2.0	412.63	2939116.0	1.0	-15.535304985875559
other,HL-60.H3K27ac.chm13v2.0	214.79	2110444.0	0.9981100384655157	-2.8959668670304652
rna,HL-60.H3K27ac.chm13v2.0	228.9	2110948.0	2.1415956303441117e-23	9.897147091581834
satellite,HL-60.H3K27ac.chm13v2.0	233.26	2150464.0	1.0	-22.503129108273463
simple,HL-60.H3K27ac.chm13v2.0	388.56	2990556.0	7.691040885502763e-31	11.48673235928227
sine,HL-60.H3K27ac.chm13v2.0	611.05	4414372.0	1.3970215199577993e-71	17.85189275361112
unknown,HL-60.H3K27ac.chm13v2.0	213.17	2110356.0	0.9999968610840234	-4.516809551055094
dna,MG63.H3K27me3.chm13v2.0	339.45	2738600.0	0.6694223103200279	-0.43831855191813
line,MG63.H3K27me3.chm13v2.0	571.19	4094436.0	5.1842396856650176e-123	23.558104380773596
low-complexity,MG63.H3K27me3.chm13v2.0	239.77	2214992.0	2.4857717924713686e-40	13.242719577800791
ltr,MG63.H3K27me3.chm13v2.0	391.01	2940824.0	1.0	-8.895056365084598
other,MG63.H3K27me3.chm13v2.0	221.61	2111436.0	0.9995370969858954	-3.3121538929733845
rna,MG63.H3K27me3.chm13v2.0	214.41	2112268.0	0.7358820047994868	-0.6307010836327439
satellite,MG63.H3K27me3.chm13v2.0	227.07	2151768.0	1.0	-21.96266662200015
simple,MG63.H3K27me3.chm13v2.0	387.26	2991168.0	0.8867659999621906	-1.2095073212728886
sine,MG63.H3K27me3.chm13v2.0	636.99	4416372.0	1.0	-21.285187716889208
unknown,MG63.H3K27me3.chm13v2.0	231.33	2112252.0	0.4639107010169198	0.09058619448269371
dna,MG63.H3K36me3.chm13v2.0	351.03	2740316.0	1.877813444235276e-52	15.196055919767062
line,MG63.H3K36me3.chm13v2.0	590.13	4096164.0	0.49386425002862155	0.015380650761921237
low-complexity,MG63.H3K36me3.chm13v2.0	239.17	2216368.0	1.0	-9.313912677994242
ltr,MG63.H3K36me3.chm13v2.0	382.17	2942180.0	1.0	-60.15615378141544
other,MG63.H3K36me3.chm13v2.0	221.29	2112956.0	5.454888006421014e-12	6.793958527327432
rna,MG63.H3K36me3.chm13v2.0	234.92	2113516.0	1.0306640540008069e-22	9.738720770713655
satellite,MG63.H3K36me3.chm13v2.0	230.18	2153420.0	1.0	-25.293657311796032
simple,MG63.H3K36me3.chm13v2.0	390.81	2993544.0	1.0	-27.15968212225961
sine,MG63.H3K36me3.chm13v2.0	625.54	4419216.0	0.0	59.901518234326915
unknown,MG63.H3K36me3.chm13v2.0	219.78	2113160.0	1.0	-8.402148538252641
dna,MG63.H3K4me3.chm13v2.0	334.17	2734780.0	1.0	-24.245335120493664
line,MG63.H3K4me3.chm13v2.0	579.43	4088836.0	1.0	-40.58113286267466
low-complexity,MG63.H3K4me3.chm13v2.0	245.54	2210624.0	0.0	70.17933906436484
ltr,MG63.H3K4me3.chm13v2.0	383.45	2936576.0	1.0	-40.76058415892013
other,MG63.H3K4me3.chm13v2.0	240.44	2107620.0	1.110029963187966e-23	9.962675628820081
rna,MG63.H3K4me3.chm13v2.0	213.57	2107908.0	2.3534869664719276e-101	21.341201210787343
satellite,MG63.H3K4me3.chm13v2.0	232.92	2147592.0	1.0	-12.223731064363356
simple,MG63.H3K4me3.chm13v2.0	403.38	2987968.0	0.0	70.50438740030958
sine,MG63.H3K4me3.chm13v2.0	669.18	4410144.0	1.0	-12.109103084157672
unknown,MG63.H3K4me3.chm13v2.0	218.38	2108360.0	0.9951531487165876	-2.586568054778049
dna,MG63.H3K9me3.chm13v2.0	339.55	2741156.0	1.0	-44.64604961089212
line,MG63.H3K9me3.chm13v2.0	587.87	4098012.0	2.18069410768265e-147	25.82744647171268
low-complexity,MG63.H3K9me3.chm13v2.0	247.4	2217216.0	1.0	-25.51786720979756
ltr,MG63.H3K9me3.chm13v2.0	379.13	2943044.0	1.5407984694659283e-39	13.105025241101535
other,MG63.H3K9me3.chm13v2.0	220.22	2113856.0	0.999966309931867	-3.9853520996510166
rna,MG63.H3K9me3.chm13v2.0	221.64	2114440.0	0.9998950621810578	-3.706822851578912
satellite,MG63.H3K9me3.chm13v2.0	225.25	2153740.0	0.9999999998193544	-6.2698952144605045
simple,MG63.H3K9me3.chm13v2.0	476.06	2993516.0	1.0	-50.16343702705466
sine,MG63.H3K9me3.chm13v2.0	637.63	4420012.0	1.0	-67.37924634608163
unknown,MG63.H3K9me3.chm13v2.0	225.72	2113812.0	0.9999999999999999	-8.200498912865694
dna,RWPE1.CTCF.chm13v2.0	344.39	2737000.0	0.15173913894677288	1.0290029728455377
line,RWPE1.CTCF.chm13v2.0	567.96	4091896.0	1.0	-20.416507186837837
low-complexity,RWPE1.CTCF.chm13v2.0	241.24	2212996.0	1.9104231644654847e-84	19.436106715496255
ltr,RWPE1.CTCF.chm13v2.0	381.75	2938840.0	1.0	-26.937339438525246
other,RWPE1.CTCF.chm13v2.0	212.28	2109656.0	0.9999985843519372	-4.682693566888038
rna,RWPE1.CTCF.chm13v2.0	233.2	2110580.0	0.0007339182282697095	3.1809683878427766
satellite,RWPE1.CTCF.chm13v2.0	229.72	2149468.0	1.0	-20.7730455948046
simple,RWPE1.CTCF.chm13v2.0	403.32	2989536.0	6.91899395589765e-52	15.110360846706568
sine,RWPE1.CTCF.chm13v2.0	618.52	4413880.0	1.0	-14.316855487947137
unknown,RWPE1.CTCF.chm13v2.0	217.47	2110064.0	0.16717356404371952	0.9653947539251403
dna,RWPE1.H3K27ac.chm13v2.0	338.9	2743512.0	1.0	-22.104750762690188
line,RWPE1.H3K27ac.chm13v2.0	566.79	4100992.0	1.0	-59.66368586083128
low-complexity,RWPE1.H3K27ac.chm13v2.0	242.09	2218860.0	1.5845595090891635e-281	35.8348285507982
ltr,RWPE1.H3K27ac.chm13v2.0	378.55	2945128.0	1.0	-48.0841122863714
other,RWPE1.H3K27ac.chm13v2.0	216.17	2115896.0	0.0002316418138384145	3.501133545045759
rna,RWPE1.H3K27ac.chm13v2.0	218.91	2116312.0	3.6103671497623023e-09	5.7857084830469825
satellite,RWPE1.H3K27ac.chm13v2.0	232.12	2156000.0	1.0	-33.027560273416135
simple,RWPE1.H3K27ac.chm13v2.0	390.84	2996392.0	4.15693993983282e-71	17.790896668240304
sine,RWPE1.H3K27ac.chm13v2.0	616.59	4422920.0	0.0	98.9943964778322
unknown,RWPE1.H3K27ac.chm13v2.0	221.2	2116172.0	0.9999999999995327	-7.13982593632895
dna,RWPE2.CTCF.chm13v2.0	347.76	2740376.0	4.497568641716588e-17	8.317350598349314
line,RWPE2.CTCF.chm13v2.0	565.19	4095360.0	1.0	-34.60727549131644
low-complexity,RWPE2.CTCF.chm13v2.0	239.49	2216220.0	2.380715159474556e-142	25.375004711143053
ltr,RWPE2.CTCF.chm13v2.0	384.95	2941668.0	1.0	-8.556534423216172
other,RWPE2.CTCF.chm13v2.0	216.02	2112884.0	0.9999638824899557	-3.968801504142282
rna,RWPE2.CTCF.chm13v2.0	223.04	2113376.0	0.004242014563032372	2.632174435279003
satellite,RWPE2.CTCF.chm13v2.0	236.88	2153220.0	1.0	-25.495566705968013
simple,RWPE2.CTCF.chm13v2.0	403.65	2993188.0	2.0219803225952043e-124	23.6951679150531
sine,RWPE2.CTCF.chm13v2.0	626.41	4418400.0	0.9996843601563244	-3.4178065073914925
unknown,RWPE2.CTCF.chm13v2.0	234.35	2113272.0	0.007976755961070463	2.4099773269381424
dna,RWPE2.H3K27ac.chm13v2.0	346.25	2738964.0	7.518025629977925e-09	5.66115160702164
line,RWPE2.H3K27ac.chm13v2.0	575.17	4094540.0	1.0	-24.560443495193454
low-complexity,RWPE2.H3K27ac.chm13v2.0	240.73	2215204.0	2.522948458534215e-209	30.85338307233246
ltr,RWPE2.H3K27ac.chm13v2.0	385.32	2940636.0	1.0	-17.749811563275962
other,RWPE2.H3K27ac.chm13v2.0	218.24	2111936.0	0.9931270606092514	-2.463836528688286
rna,RWPE2.H3K27ac.chm13v2.0	217.02	2112200.0	2.4421511658612405e-07	5.030802836217749
satellite,RWPE2.H3K27ac.chm13v2.0	229.91	2151480.0	1.0	-23.72400012553393
simple,RWPE2.H3K27ac.chm13v2.0	390.59	2992332.0	1.6978535768727382e-68	17.45077886147485
sine,RWPE2.H3K27ac.chm13v2.0	632.16	4416812.0	4.505184685661646e-165	27.356611008267862
unknown,RWPE2.H3K27ac.chm13v2.0	222.71	2111828.0	0.9999996060395421	-4.938335774682779
dna,RWPE2.H3K36me3.chm13v2.0	342.42	2738708.0	1.1973947659136213e-85	19.577725176694443
line,RWPE2.H3K36me3.chm13v2.0	594.01	4094956.0	3.4183541049315543e-06	4.498709875769801
low-complexity,RWPE2.H3K36me3.chm13v2.0	240.25	2215176.0	0.9999999999254143	-6.406220253879873
ltr,RWPE2.H3K36me3.chm13v2.0	383.61	2940848.0	1.0	-69.2095858245785
other,RWPE2.H3K36me3.chm13v2.0	222.13	2111608.0	2.4559789416577395e-13	7.2277128884497985
rna,RWPE2.H3K36me3.chm13v2.0	223.12	2112388.0	5.501553540901823e-35	12.284271981793857
satellite,RWPE2.H3K36me3.chm13v2.0	222.16	2152160.0	1.0	-22.28211050516071
simple,RWPE2.H3K36me3.chm13v2.0	389.83	2991944.0	1.0	-19.792699899749298
sine,RWPE2.H3K36me3.chm13v2.0	646.28	4416888.0	0.0	61.06191438605712
unknown,RWPE2.H3K36me3.chm13v2.0	212.96	2112800.0	0.9999999999808709	-6.6106707390733765
dna,SJCRH30.H3K27ac.chm13v2.0	347.04	2738524.0	0.9999999999998799	-7.3242505121396055
line,SJCRH30.H3K27ac.chm13v2.0	575.95	4093740.0	1.0	-39.09623336494526
low-complexity,SJCRH30.H3K27ac.chm13v2.0	244.91	2214216.0	3.327288063594718e-214	31.21506653004285
ltr,SJCRH30.H3K27ac.chm13v2.0	391.6	2940188.0	1.0	-19.114580377277708
other,SJCRH30.H3K27ac.chm13v2.0	222.26	2111972.0	0.9999975573814704	-4.569656733574248
rna,SJCRH30.H3K27ac.chm13v2.0	218.63	2111536.0	5.458666232870297e-06	4.398158332801441
satellite,SJCRH30.H3K27ac.chm13v2.0	224.61	2151376.0	1.0	-21.409468460007076
simple,SJCRH30.H3K27ac.chm13v2.0	387.98	2990808.0	9.704420398542297e-82	19.113729722658665
sine,SJCRH30.H3K27ac.chm13v2.0	691.79	4415840.0	1.0	-17.735836414390178
unknown,SJCRH30.H3K27ac.chm13v2.0	273.87	2111048.0	0.9197509347121737	-1.4033981962624946
dna,SJCRH30.H3K27me3.chm13v2.0	343.87	2738160.0	4.36044724201157e-26	10.4990985414707
line,SJCRH30.H3K27me3.chm13v2.0	592.41	4093604.0	0.9975114449415211	-2.8085115234072666
low-complexity,SJCRH30.H3K27me3.chm13v2.0	235.92	2214108.0	5.37083156650135e-21	9.328463601149835
ltr,SJCRH30.H3K27me3.chm13v2.0	375.52	2939756.0	4.3601998851233095e-24	10.055132555519169
other,SJCRH30.H3K27me3.chm13v2.0	226.78	2110960.0	0.999999999999993	-7.6954728333820395
rna,SJCRH30.H3K27me3.chm13v2.0	218.54	2111804.0	0.8088520117098115	-0.8736737016656226
satellite,SJCRH30.H3K27me3.chm13v2.0	230.38	2150972.0	1.0	-18.600198072657296
simple,SJCRH30.H3K27me3.chm13v2.0	411.45	2990844.0	0.9999999999999917	-7.674382245719838
